video_id,channel_id,channel_name,title,description,published_at,view_count,like_count,comment_count,has_transcript,transcript_word_count,title_clean,description_clean,pub_date,pub_date_norm,asx_return_T0,asx_return_T1,asx_return_T3,asx_close_T0
lCStDlwH6iQ,UCfoIMmCb1-GA-08D-emvXXg,Bg Trading,Investing in APA Group  A Lucrative Energy Infrastructure Opportunity,DO YOU WANT TO TRADE WITH US AND HAVE ACCESS TO ALL OUR ENTRIES AND STOCK ANALYSIS? EOFY 2024 OFFER ...,2024-06-06 23:30:07+00:00,335,2,0,False,0,Investing in APA Group A Lucrative Energy Infrastructure Opportunity,DO YOU WANT TO TRADE WITH US AND HAVE ACCESS TO ALL OUR ENTRIES AND STOCK ANALYSIS? EOFY 2024 OFFER .,2024-06-06,2024-06-06,0.006796216332539684,0.004883811432965457,-0.005144789804029548,7821.7998046875
SUC7XAUJl48,UChBIt8zfA0Ty1_KkBlEbvMg,Carl Capolingua,"Live Market Analysis, Monday 1 July 2024",00:00 Introduction 01:25 *AROUND THE GROUNDS* Nasdaq & portfolio management 04:00 Control what you can control and ...,2025-02-03 10:56:33+00:00,165,8,2,False,0,"Live Market Analysis, Monday 1 July 2024",00:00 Introduction 01:25 *AROUND THE GROUNDS* Nasdaq & portfolio management 04:00 Control what you can control and .,2025-02-03,2025-02-03,-0.01792007050414468,-0.0006444841364833254,0.012332307603772463,8379.400390625
5uxlK_qvuaU,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 ends the day down by 0.04 per cent on Friday,"The ASX 200 ended the day down by 0.04 per cent on Friday. The top performers were Fisher & Paykel, Appen and IPH.",2024-08-23 07:12:59+00:00,370,4,1,False,0,ASX 200 ends the day down by 0.04 per cent on Friday,"The ASX 200 ended the day down by 0.04 per cent on Friday. The top performers were Fisher & Paykel, Appen and IPH.",2024-08-23,2024-08-23,-0.00038620875249162356,0.007552449356770907,2.4743164141360907e-05,8023.89990234375
S0r5oBuvq3Q,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200 Loses This Year&#39;s Gains (Is More To Come?) | Stock Market Technical Analysis,Get the full Strategy Session: https://www.motiontrader.com.au/strategysession Get a Free 2 Week Trial of Motion Trader: ...,2024-04-19 22:55:00+00:00,2062,204,34,False,0,ASX 200 Loses This Year&#39;s Gains (Is More To Come?) | Stock Market Technical Analysis,Get the full Strategy Session: Get a Free 2 Week Trial of Motion Trader: .,2024-04-19,2024-04-19,-0.009787923739927207,0.010822934565677844,-6.507451031434464e-05,7567.2998046875
x3CAjvjgZY8,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200&#39;s Alternat Scenario (Make Sure You&#39;re Ready) | Stock Market Technical Analysis,Get the full Strategy Session: https://www.motiontrader.com.au/strategysession Get a Free 2 Week Trial of Motion Trader: ...,2024-02-23 21:55:00+00:00,2051,176,20,False,0,ASX 200&#39;s Alternat Scenario (Make Sure You&#39;re Ready) | Stock Market Technical Analysis,Get the full Strategy Session: Get a Free 2 Week Trial of Motion Trader: .,2024-02-23,2024-02-23,0.00425687165129407,0.0012035829862515612,-0.00033930544907345705,7643.60009765625
sHEw1lvQUTQ,UCfoIMmCb1-GA-08D-emvXXg,Bg Trading,Make Profits Soar with Zip  New Highs Expected for This Stock,DO YOU WANT TO TRADE WITH US AND HAVE ACCESS TO ALL OUR ENTRIES AND STOCK ANALYSIS? VIP MEMBERSHIP ...,2024-07-23 04:44:34+00:00,442,6,0,False,0,Make Profits Soar with Zip New Highs Expected for This Stock,DO YOU WANT TO TRADE WITH US AND HAVE ACCESS TO ALL OUR ENTRIES AND STOCK ANALYSIS? VIP MEMBERSHIP .,2024-07-23,2024-07-23,0.0049673968220627085,-0.0009283414149980906,0.0076450933549352396,7971.10009765625
NlvQuKZdiOc,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,‘Great month’: ASX 200 sees strong performance amid investors’ ‘risk-on’ strategies,eToro Market Analyst Josh Gilbert says the ASX 200 has had a “great month” because of investors employing “risk-on” sentiments.,2025-06-05 07:40:41+00:00,362,2,0,False,0,Great month: ASX 200 sees strong performance amid investors risk-on strategies,eToro Market Analyst Josh Gilbert says the ASX 200 has had a great month because of investors employing risk-on sentiments.,2025-06-05,2025-06-05,-0.00033943830677329867,-0.0027170003456149505,0.0005705484850784259,8538.900390625
9rnkBUbMfxY,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,ASX 200 Market Update: Sector Performance and Stock Movements #asx200 #investing #stocks  #asx,,2025-10-09 08:47:24+00:00,35,1,0,False,0,ASX 200 Market Update: Sector Performance and Stock Movements #asx200 #investing #stocks #asx,nan,2025-10-09,2025-10-09,0.002481134190363221,-0.001282079895918109,0.0018688461186235905,8969.7998046875
HmKP9va-e-8,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on June 5, 2025 #asx200 #financialmarket",,2025-06-05 08:47:06+00:00,94,0,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on June 5, 2025 #asx200 #financialmarket",nan,2025-06-05,2025-06-05,-0.00033943830677329867,-0.0027170003456149505,0.0005705484850784259,8538.900390625
tlr_QcgiH7k,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,ASX 200 Market Update: Healthcare and Materials Sectors Shine #asx200 #stocks #asx #investing,,2025-10-15 09:35:30+00:00,97,0,1,False,0,ASX 200 Market Update: Healthcare and Materials Sectors Shine #asx200 #stocks #asx #investing,nan,2025-10-15,2025-10-15,0.010281591566145387,0.00861982633917413,0.004068856706524349,8990.900390625
_03ZXDob9IY,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on June 12, 2025 #asx200 #trading #asx",,2025-06-12 08:33:27+00:00,163,1,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on June 12, 2025 #asx200 #trading #asx",nan,2025-06-12,2025-06-12,-0.003142421669616091,-0.0020664346659351462,-0.0008306332896254043,8565.099609375
FRtHT4Vhi3o,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,ASX 200 Market Wrap-Sector Shifts and Stock Performance on 22 October 2025 #stocks #asx #investing,,2025-10-22 10:59:16+00:00,103,2,0,False,0,ASX 200 Market Wrap-Sector Shifts and Stock Performance on 22 October 2025 #stocks #asx #investing,nan,2025-10-22,2025-10-22,-0.0071140547706946,0.0003100558900885897,0.004058056256236897,9030.0
W29Ex525-FM,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"ASX Market Update: S&amp;P/ASX 200 Closes Higher on September 16, 2025 #asx200 #stocks #asx #investing",,2025-09-16 12:29:07+00:00,116,0,0,False,0,"ASX Market Update: S&amp;P/ASX 200 Closes Higher on September 16, 2025 #asx200 #stocks #asx #investing",nan,2025-09-16,2025-09-16,0.0027900367460182984,-0.006668415694388807,0.0032360385188974217,8877.7001953125
HEUM6jR_mjg,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Lower on April 7, 2025 #asx200 #financialmarket #asx #investing",,2025-04-07 06:21:47+00:00,944,0,0,False,0,"Australian Stock Market Closes Lower on April 7, 2025 #asx200 #financialmarket #asx #investing",nan,2025-04-07,2025-04-07,-0.04231983205946843,0.02270099270713266,0.04536950476694912,7343.2998046875
gtEbQhSRt9Q,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Update: S&amp;P/ASX 200 Rises 0.34% on January 7, 2025 #stocks #asx #investing",,2025-01-07 09:27:19+00:00,34,0,0,False,0,"Australian Stock Market Update: S&amp;P/ASX 200 Rises 0.34% on January 7, 2025 #stocks #asx #investing",nan,2025-01-07,2025-01-07,-0.00041025404174455105,0.007724710989301942,-0.00421416043730749,8285.099609375
jcJ2hM1CZvU,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher on February 13, 2025 #stocks #asx #asx200",,2025-02-20 06:36:46+00:00,33,0,0,False,0,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher on February 13, 2025 #stocks #asx #asx200",nan,2025-02-20,2025-02-20,-0.011450065135483078,-0.0031959929349758553,-0.006776414068508374,8322.7998046875
1h0E1hWnKIA,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,ASX 200 Market Wrap: Sector Shifts and Stock Movements #stocks #asx #investing #invest #stockmarket,,2025-10-28 08:40:37+00:00,12,0,0,False,0,ASX 200 Market Wrap: Sector Shifts and Stock Movements #stocks #asx #investing #invest #stockmarket,nan,2025-10-28,2025-10-28,-0.004759442912027678,-0.009575567787794781,-0.00040511050306679675,9012.5
ryrViGGwcdE,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on September 9, 2025 #asx200 #asx #stocks",,2025-09-09 09:31:51+00:00,77,1,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on September 9, 2025 #asx200 #asx #stocks",nan,2025-09-09,2025-09-09,-0.005209231085004484,0.0030556472567728754,0.006802997231686536,8803.5
iwK6F7lW2QY,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Higher on July 29, 2025 #asx200 #investingstrategies #asx #investment",,2025-07-29 08:44:04+00:00,136,1,0,False,0,"Australian Stock Market Closes Higher on July 29, 2025 #asx200 #investingstrategies #asx #investment",nan,2025-07-29,2025-07-29,0.0007932457899868517,0.005950966566481641,-0.009241868336522852,8704.599609375
JFZ_S74jsKY,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Higher on June 4, 2025 #asx200 #financialmarket #trading #crypto #asx",,2025-06-04 09:01:23+00:00,64,0,0,False,0,"Australian Stock Market Closes Higher on June 4, 2025 #asx200 #financialmarket #trading #crypto #asx",nan,2025-06-04,2025-06-04,0.00886999747747974,-0.00033943830677329867,0.008396256133976765,8541.7998046875
l9GM1mc-IYI,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,ASX 200 Market Update: Sector Shifts and Stock Price Variations #ASX200 #investing #asx #stocks,,2025-10-10 08:10:12+00:00,150,1,0,False,0,ASX 200 Market Update: Sector Shifts and Stock Price Variations #ASX200 #investing #asx #stocks,nan,2025-10-10,2025-10-10,-0.001282079895918109,-0.008427938520264133,0.010281591566145387,8958.2998046875
wkl6jovo7IE,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher on 22 September 2025 #asx200 #investing,,2025-09-22 11:34:28+00:00,69,0,0,False,0,Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher on 22 September 2025 #asx200 #investing,nan,2025-09-22,2025-09-22,0.0042628814754659405,0.003972352250996014,0.0009698214387585669,8810.900390625
kGgksqe_gjQ,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Lower on January 9, 2025 | #ASX200 #AustralianStockMarket",,2025-01-09 07:40:40+00:00,52,1,0,False,0,"Australian Stock Market Closes Lower on January 9, 2025 | #ASX200 #AustralianStockMarket",nan,2025-01-09,2025-01-09,-0.002383420367886746,-0.00421416043730749,0.004773019460975414,8329.2001953125
xH1Aw1hVdEg,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on January 17, 2025 #asx200 #AustralianStock",,2025-01-17 06:59:13+00:00,29,0,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on January 17, 2025 #asx200 #AustralianStock",nan,2025-01-17,2025-01-17,-0.0019934681608022586,0.011022285939235044,0.0011282258613536378,8310.400390625
cqcBGsG8m7w,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on 28 March 2025 #asx200 #financialmarket,,2025-03-28 10:02:55+00:00,43,0,0,False,0,Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on 28 March 2025 #asx200 #financialmarket,nan,2025-03-28,2025-03-28,0.0016313213703098572,-0.017364081390159103,0.0011734472894451287,7982.0
gx8yXap_ZVA,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Slightly Higher on June 16, 2025 #asx200 #asx",,2025-06-16 08:33:56+00:00,177,3,0,False,0,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Slightly Higher on June 16, 2025 #asx200 #asx",nan,2025-06-16,2025-06-16,0.0001169946362986618,-0.0008306332896254043,-0.0008791260113812926,8548.400390625
ZIh2bMfRQ-g,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Lower on March 4, 2025 #asx200 #stocks #asx #stockmarket",,2025-03-04 08:04:41+00:00,37,0,0,False,0,"Australian Stock Market Closes Lower on March 4, 2025 #asx200 #stocks #asx #stockmarket",nan,2025-03-04,2025-03-04,-0.005772776696945647,-0.006952771304897021,-0.018098261388956094,8198.099609375
ZmrAqGefqW8,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200’s Big Clue After Recent Volatility (Don’t Miss This) | Stock Market Technical Analysis,"The ASX 200 has stabilised after recent volatility — but does this mean new highs are on the horizon, or is the rally misleading?",2025-09-12 23:00:40+00:00,2416,232,26,False,0,ASX 200s Big Clue After Recent Volatility (Dont Miss This) | Stock Market Technical Analysis,"The ASX 200 has stabilised after recent volatility but does this mean new highs are on the horizon, or is the rally misleading?",2025-09-12,2025-09-12,0.006802997231686536,-0.0013424167334790127,-0.006668415694388807,8864.900390625
yv0EuxYc38M,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Lower on June 20, 2025 #asx200 #investingstrategies #asx",,2025-06-20 08:29:44+00:00,118,1,0,False,0,"Australian Stock Market Closes Lower on June 20, 2025 #asx200 #investingstrategies #asx",nan,2025-06-20,2025-06-20,-0.0021352458316763467,-0.0035976261683616784,0.00043249316959848016,8505.5
I_IybVe5n70,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher, Sector and Stock Highlights #stocks #asx",,2025-02-14 07:10:53+00:00,80,0,0,False,0,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher, Sector and Stock Highlights #stocks #asx",nan,2025-02-14,2025-02-14,0.001850094225702481,-0.0058439890064522215,-0.007286853518158276,8555.7998046875
rYaj4CukRK0,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on July 31, 2025 #asx200 #investmentideas",,2025-07-31 09:30:22+00:00,60,1,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on July 31, 2025 #asx200 #investmentideas",nan,2025-07-31,2025-07-31,-0.0015532165422748045,-0.009241868336522852,0.012315776505081644,8742.7998046875
h6qdU4nVRwI,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher on June 11, 2025 #asx200 #trading #asx",,2025-06-11 08:36:11+00:00,107,1,0,False,0,"Australian Stock Market Update: S&amp;P/ASX 200 Closes Higher on June 11, 2025 #asx200 #trading #asx",nan,2025-06-11,2025-06-11,0.0005705484850784259,-0.003142421669616091,0.0001169946362986618,8592.099609375
kRGZC3XNNeQ,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on April 1, 2025 #asx200 #financialmarket",,2025-04-01 08:03:26+00:00,218,0,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on April 1, 2025 #asx200 #financialmarket",nan,2025-04-01,2025-04-01,0.010429188105569809,0.0011734472894451287,-0.02441573925929752,7925.2001953125
KhKJcI4sTVA,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Lower on August 7, 2025 #asx200 #asx #crypto #investmentideas #stocks",,2025-08-07 09:39:43+00:00,132,0,1,False,0,"Australian Stock Market Closes Lower on August 7, 2025 #asx200 #asx #crypto #investmentideas #stocks",nan,2025-08-07,2025-08-07,-0.0013907984684984331,-0.0027516339623551156,0.004070188223018967,8831.400390625
XaDz2IhUgiY,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on August 13, 2025 #asx200 #crypto #stocks",,2025-08-13 07:58:28+00:00,47,1,0,False,0,"Australian Stock Market Recap: S&amp;P/ASX 200 Closes Lower on August 13, 2025 #asx200 #crypto #stocks",nan,2025-08-13,2025-08-13,-0.006046774670470101,0.005290548127824479,0.00231582084634252,8827.099609375
dyjLuD_EPVk,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Lower on April 4, 2025 #asx200 #financialmarket #asx #stockmarket",,2025-04-04 08:48:12+00:00,173,0,0,False,0,"Australian Stock Market Closes Lower on April 4, 2025 #asx200 #financialmarket #asx #stockmarket",nan,2025-04-04,2025-04-04,-0.02441573925929752,-0.04231983205946843,-0.01797603195739017,7667.7998046875
XZxlApBZvgY,UCm_isSfqUuiOplLTCJHgYfQ,Kapitales Research Australia,"Australian Stock Market Closes Higher on April 28, 2025  #asx200 #crypto #financialmarket #asx",,2025-04-28 08:25:40+00:00,166,0,0,False,0,"Australian Stock Market Closes Higher on April 28, 2025 #asx200 #crypto #financialmarket #asx",nan,2025-04-28,2025-04-28,0.003626904650406715,0.009190831564249269,0.0023873276411452427,7997.10009765625
ZgUHupli7i0,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200’s Next Big Move – Don’t Make This Mistake | Stock Market Technical Analysis,"The ASX 200 has stabilised after recent volatility — but does this mean new highs are on the horizon, or is the rally misleading?",2025-09-19 23:00:49+00:00,3675,270,42,False,0,ASX 200s Next Big Move Dont Make This Mistake | Stock Market Technical Analysis,"The ASX 200 has stabilised after recent volatility but does this mean new highs are on the horizon, or is the rally misleading?",2025-09-19,2025-09-19,0.0032360385188974217,0.0042628814754659405,-0.009202046940441355,8773.5
